CookerStat, GenerateAssetRegistry=0.034962, Initialize=0.144016, RunGuid=RunID63D613764D8C658A0E7535BCC835037D
SavePackageTransactionId52D77E664E4544D66DF91E99FC5C6828_0, Filename=E:/UnrealWorkspace/Dragon/Saved/Autosaves/Game/CherryBone/TestContent/Ch_Major_Auto1.uasset, AutoPackageBackupDelegate=0.179615, FlushAsyncLoading=0.014435, FlushStreamingFunc=0.095900, BlockTillAllRequestsFinished=0.004493, ResetLoadersForSaveUnMarkAllObjects=89.167000, TagPackageExports=0.896793, BeginCacheForCookedPlatformData=0.002246, SerializeImports=5.512577, GatherLocalizableTextData=11.079043, MarkNames=0.054203, SerializeSummary=0.028547, SerializeNames=9.290587, SerializeGatherableTextData=0.009302, BuildExportMap=0.274234, SortExportsNonSeekfree=1.512937, SortExportsSeekfreeConstructor=7.787593, SortExportsSeekfreeInner=6.512650, SortExportsSeekfree=0.004493, BuildDependencyMap=5.944934, SerializeImportMap=0.020530, SerializeExportMap=0.018280, SerializeDependencyMap=0.003848, SerializeStringAssetReferenceMap=0.002246, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.330042, SerializeExports=2.975836, SerializeBulkData=0.020526, MoveFile=2.374768, UnaccountedTime=8.967280, RunGuid=RunID63D613764D8C658A0E7535BCC835037D
SavePackageTransactionId52D77E664E4544D66DF91E99FC5C6828_1, Filename=E:/UnrealWorkspace/Dragon/Content/CherryBone/TestContent/Ch_Major.uasset, AutoPackageBackupDelegate=0.131503, FlushAsyncLoading=0.003207, FlushStreamingFunc=0.075053, BlockTillAllRequestsFinished=0.005454, ResetLoadersForSaveUnMarkAllObjects=0.171918, TagPackageExports=0.765286, BeginCacheForCookedPlatformData=0.001606, SerializeImports=1.521915, GatherLocalizableTextData=1.504920, MarkNames=0.015393, SerializeSummary=0.013791, SerializeNames=0.078905, SerializeGatherableTextData=0.005450, BuildExportMap=0.060301, SortExportsNonSeekfree=0.074413, SortExportsSeekfreeConstructor=0.048753, SortExportsSeekfreeInner=6.134816, SortExportsSeekfree=0.004169, BuildDependencyMap=0.018924, SerializeImportMap=0.016358, SerializeExportMap=0.016678, SerializeDependencyMap=0.003207, SerializeStringAssetReferenceMap=0.001926, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.229649, SerializeExports=2.738167, SerializeBulkData=0.004813, MoveFile=1.781076, UnaccountedTime=2.019387, RunGuid=RunID63D613764D8C658A0E7535BCC835037D
